state,district,date,lifecycle_friction_score,friction_level
Madhya Pradesh,Dhar,2025-07-31,18.852060737527115,High
Madhya Pradesh,Dhar,2025-09-30,2.3694373401534525,High
Madhya Pradesh,Dhar,2025-10-31,0.5507119386637459,High
Madhya Pradesh,Dindori,2025-09-30,2.8515463917525774,High
Madhya Pradesh,Dindori,2025-10-31,0.5905579399141632,High
Madhya Pradesh,East Nimar,2025-07-31,9.231877729257642,High
Madhya Pradesh,East Nimar,2025-09-30,1.698334655035686,High
Madhya Pradesh,East Nimar,2025-10-31,0.21340782122905028,High
Madhya Pradesh,Guna,2025-04-30,13.127295918367347,High
Madhya Pradesh,Guna,2025-07-31,15.216044776119402,High
Madhya Pradesh,Guna,2025-09-30,2.1278642149929277,High
Madhya Pradesh,Guna,2025-10-31,0.5195246179966044,High
Madhya Pradesh,Gwalior,2025-03-31,33.57003058103976,High
Madhya Pradesh,Gwalior,2025-04-30,8.023318385650224,High
Madhya Pradesh,Gwalior,2025-05-31,21.98663793103448,High
Madhya Pradesh,Gwalior,2025-06-30,5.975025906735751,High
Madhya Pradesh,Gwalior,2025-07-31,2.97396234973917,High
Madhya Pradesh,Gwalior,2025-09-30,2.0392462987886946,High
Madhya Pradesh,Gwalior,2025-10-31,0.5632124352331606,High
Madhya Pradesh,Harda,2025-09-30,2.3797933409873706,High
Madhya Pradesh,Harda,2025-10-31,0.11329479768786128,High
Madhya Pradesh,Harda *,2025-09-30,2.5943661971830987,High
Madhya Pradesh,Harda *,2025-10-31,0.2943396226415094,High
Madhya Pradesh,Hoshangabad,2025-07-31,29.98718861209964,High
Madhya Pradesh,Hoshangabad,2025-09-30,2.578896496173983,High
Madhya Pradesh,Hoshangabad,2025-10-31,0.15019762845849804,High
Madhya Pradesh,Indore,2025-04-30,17.250600184672205,High
Madhya Pradesh,Indore,2025-05-31,31.890432098765434,High
Madhya Pradesh,Indore,2025-06-30,34.79358288770053,High
Madhya Pradesh,Indore,2025-07-31,4.834801762114537,High
Madhya Pradesh,Indore,2025-09-30,2.7394208412597756,High
Madhya Pradesh,Indore,2025-10-31,0.4114052953156823,High
Madhya Pradesh,Jabalpur,2025-04-30,74.55723270440251,High
Madhya Pradesh,Jabalpur,2025-07-31,34.82424242424242,High
Madhya Pradesh,Jabalpur,2025-09-30,2.9653455284552845,High
Madhya Pradesh,Jabalpur,2025-10-31,0.4264331210191083,High
Madhya Pradesh,Jhabua,2025-04-30,9.310835214446952,High
Madhya Pradesh,Jhabua,2025-05-31,11.541955835962145,High
Madhya Pradesh,Jhabua,2025-06-30,7.4949944382647375,High
Madhya Pradesh,Jhabua,2025-07-31,4.070481709525534,High
Madhya Pradesh,Jhabua,2025-09-30,1.7520292950869696,High
Madhya Pradesh,Jhabua,2025-10-31,0.5543624161073826,High
Madhya Pradesh,Katni,2025-03-31,94.0867924528302,High
Madhya Pradesh,Katni,2025-04-30,16.567554479418884,High
Madhya Pradesh,Katni,2025-06-30,25.46211604095563,High
Madhya Pradesh,Katni,2025-07-31,11.780195258019525,High
Madhya Pradesh,Katni,2025-09-30,1.9788965517241381,High
Madhya Pradesh,Katni,2025-10-31,0.4390867579908676,High
Madhya Pradesh,Khandwa,2025-04-30,12.168571428571429,High
Madhya Pradesh,Khandwa,2025-05-31,63.80769230769231,High
Madhya Pradesh,Khandwa,2025-07-31,8.294825511432009,High
Madhya Pradesh,Khandwa,2025-09-30,2.4619516562220234,High
Madhya Pradesh,Khandwa,2025-10-31,0.21153846153846156,High
Madhya Pradesh,Khargone,2025-04-30,16.062032085561498,High
Madhya Pradesh,Khargone,2025-05-31,31.67142857142857,High
Madhya Pradesh,Khargone,2025-06-30,27.724334600760454,High
Madhya Pradesh,Khargone,2025-07-31,4.425740897544454,High
Madhya Pradesh,Khargone,2025-09-30,2.704329774614472,High
Madhya Pradesh,Khargone,2025-10-31,0.28461538461538466,High
Madhya Pradesh,Maihar,2025-09-30,1.893846153846154,High
Madhya Pradesh,Maihar,2025-10-31,1.0380952380952382,High
Madhya Pradesh,Mandla,2025-09-30,2.2708127208480566,High
Madhya Pradesh,Mandla,2025-10-31,0.40232108317214704,High
Madhya Pradesh,Mandsaur,2025-09-30,2.530699412706887,High
Madhya Pradesh,Mandsaur,2025-10-31,0.27555555555555555,High
Madhya Pradesh,Mauganj,2025-09-30,1.868456375838926,High
Madhya Pradesh,Mauganj,2025-10-31,0.7125,High
Madhya Pradesh,Morena,2025-04-30,8.54030612244898,High
Madhya Pradesh,Morena,2025-05-31,12.77279549718574,High
Madhya Pradesh,Morena,2025-06-30,6.42864698104892,High
Madhya Pradesh,Morena,2025-07-31,2.64001317306109,High
Madhya Pradesh,Morena,2025-09-30,2.038359201773836,High
Madhya Pradesh,Morena,2025-10-31,0.5898454746136865,High
Madhya Pradesh,Narmadapuram,2025-09-30,1.5194139194139196,High
Madhya Pradesh,Narmadapuram,2025-10-31,0.9,High
Madhya Pradesh,Narsimhapur,2025-09-30,1.8950617283950617,High
Madhya Pradesh,Narsimhapur,2025-10-31,0.36404494382022473,High
Madhya Pradesh,Narsinghpur,2025-07-31,13.727237354085604,High
Madhya Pradesh,Narsinghpur,2025-09-30,2.0042063094641964,High
Madhya Pradesh,Narsinghpur,2025-10-31,0.4623229461756374,High
Madhya Pradesh,Neemuch,2025-09-30,2.320689655172414,High
Madhya Pradesh,Neemuch,2025-10-31,0.5431578947368422,High
Madhya Pradesh,Niwari,2025-09-30,3.3470588235294123,High
Madhya Pradesh,Niwari,2025-10-31,1.3818181818181818,High
Madhya Pradesh,Pandhurna,2025-09-30,5.525,High
Madhya Pradesh,Pandhurna,2025-10-31,1.2444444444444445,High
Madhya Pradesh,Panna,2025-04-30,65.25283018867924,High
Madhya Pradesh,Panna,2025-05-31,36.68124999999999,High
Madhya Pradesh,Panna,2025-07-31,21.17453798767967,High
Madhya Pradesh,Panna,2025-09-30,1.378173841513573,High
Madhya Pradesh,Panna,2025-10-31,0.36037735849056607,High
Madhya Pradesh,Raisen,2025-04-30,22.546796116504854,High
Madhya Pradesh,Raisen,2025-09-30,2.364573833742546,High
Madhya Pradesh,Raisen,2025-10-31,0.6456014362657092,High
Madhya Pradesh,Rajgarh,2025-09-30,2.74054054054054,High
Madhya Pradesh,Rajgarh,2025-10-31,0.6310112359550563,High
Madhya Pradesh,Ratlam,2025-09-30,2.055180722891566,High
Madhya Pradesh,Ratlam,2025-10-31,0.38251655629139075,High
Madhya Pradesh,Rewa,2025-09-30,3.3662908990926588,High
Madhya Pradesh,Rewa,2025-10-31,0.4890733056708161,High
Madhya Pradesh,Sagar,2025-04-30,83.12036199095023,High
Madhya Pradesh,Sagar,2025-06-30,99.6597014925373,High
Madhya Pradesh,Sagar,2025-07-31,13.24796437659033,High
Madhya Pradesh,Sagar,2025-09-30,2.686791429346352,High
Madhya Pradesh,Sagar,2025-10-31,0.49230769230769234,High
Madhya Pradesh,Satna,2025-04-30,34.31487414187643,High
Madhya Pradesh,Satna,2025-07-31,29.123052464228934,High
Madhya Pradesh,Satna,2025-09-30,2.387026797107614,High
Madhya Pradesh,Satna,2025-10-31,0.30164383561643837,High
Madhya Pradesh,Sehore,2025-07-31,8.10424387328153,High
Madhya Pradesh,Sehore,2025-09-30,3.628418640183346,High
Madhya Pradesh,Sehore,2025-10-31,0.5008403361344538,High
Madhya Pradesh,Seoni,2025-09-30,2.1622115803221593,High
Madhya Pradesh,Seoni,2025-10-31,0.5361058601134215,High
Madhya Pradesh,Shahdol,2025-09-30,3.4040690505548707,High
Madhya Pradesh,Shahdol,2025-10-31,0.5196521739130435,High
Madhya Pradesh,Shajapur,2025-09-30,2.868106479156203,High
Madhya Pradesh,Shajapur,2025-10-31,0.32408759124087594,High
Madhya Pradesh,Sheopur,2025-04-30,10.931818181818182,High
Madhya Pradesh,Sheopur,2025-06-30,9.834116192830656,High
Madhya Pradesh,Sheopur,2025-07-31,3.8852253280091276,High
Madhya Pradesh,Sheopur,2025-09-30,1.9871191135734072,High
Madhya Pradesh,Sheopur,2025-10-31,0.34100719424460435,High
Madhya Pradesh,Shivpuri,2025-04-30,10.670195627157652,High
Madhya Pradesh,Shivpuri,2025-06-30,26.885057471264364,High
Madhya Pradesh,Shivpuri,2025-07-31,18.20102639296188,High
Madhya Pradesh,Shivpuri,2025-09-30,2.080592664561574,High
Madhya Pradesh,Shivpuri,2025-10-31,0.5413673232908459,High
Madhya Pradesh,Sidhi,2025-09-30,3.303582395087001,High
Madhya Pradesh,Sidhi,2025-10-31,0.37371663244353187,High
Madhya Pradesh,Singrauli,2025-09-30,2.81031031031031,High
Madhya Pradesh,Singrauli,2025-10-31,0.3358024691358025,High
Madhya Pradesh,Tikamgarh,2025-09-30,2.85443143812709,High
Madhya Pradesh,Tikamgarh,2025-10-31,0.6434782608695653,High
Madhya Pradesh,Ujjain,2025-09-30,2.020614744626762,High
Madhya Pradesh,Ujjain,2025-10-31,0.36372093023255814,High
Madhya Pradesh,Umaria,2025-09-30,1.698505869797225,High
Madhya Pradesh,Umaria,2025-10-31,0.30716981132075477,High
Madhya Pradesh,Vidisha,2025-04-30,10.280866425992778,High
Madhya Pradesh,Vidisha,2025-05-31,34.7310861423221,High
Madhya Pradesh,Vidisha,2025-07-31,8.94421768707483,High
Madhya Pradesh,Vidisha,2025-09-30,2.5880172128434293,High
Madhya Pradesh,Vidisha,2025-10-31,0.29090909090909095,High
Madhya Pradesh,West Nimar,2025-09-30,2.474125874125874,High
Madhya Pradesh,West Nimar,2025-10-31,0.3853658536585366,High
Maharashtra,Ahmadnagar,2025-04-30,183.48125,High
Maharashtra,Ahmadnagar,2025-09-30,10.442601156069363,High
Maharashtra,Ahmadnagar,2025-10-31,2.898227848101266,High
Maharashtra,Ahmed Nagar,2025-09-30,9.724390243902437,High
Maharashtra,Ahmed Nagar,2025-10-31,2.266666666666667,High
Maharashtra,Ahmednagar,2025-07-31,0.0,Low
Maharashtra,Akola,2025-07-31,22.419466248037676,High
Maharashtra,Akola,2025-09-30,8.055525965379495,High
Maharashtra,Akola,2025-10-31,1.5664621676891617,High
Maharashtra,Amravati,2025-06-30,64.94619565217391,High
Maharashtra,Amravati,2025-07-31,40.834210526315786,High
Maharashtra,Amravati,2025-09-30,9.64696639022261,High
Maharashtra,Amravati,2025-10-31,1.822097902097902,High
Maharashtra,Aurangabad,2025-03-31,65.32811594202899,High
Maharashtra,Aurangabad,2025-04-30,21.072060682680153,High
Maharashtra,Aurangabad,2025-07-31,7.564380704041721,High
Maharashtra,Aurangabad,2025-09-30,4.320691040578546,High
Maharashtra,Aurangabad,2025-10-31,1.5574175824175827,High
Maharashtra,Beed,2025-04-30,37.80933333333333,High
Maharashtra,Beed,2025-05-31,38.19189189189189,High
Maharashtra,Beed,2025-06-30,17.74134134134134,High
Maharashtra,Beed,2025-07-31,10.446780551905388,High
Maharashtra,Beed,2025-09-30,9.624751189961056,High
Maharashtra,Beed,2025-10-31,2.986872586872587,High
Maharashtra,Bhandara,2025-09-30,11.176971608832808,High
Maharashtra,Bhandara,2025-10-31,3.8131868131868134,High
Maharashtra,Bid,2025-09-30,4.6402010050251254,High
Maharashtra,Bid,2025-10-31,5.516883116883117,High
Maharashtra,Buldana,2025-09-30,5.79517543859649,High
Maharashtra,Buldana,2025-10-31,2.238993710691824,High
Maharashtra,Buldhana,2025-06-30,36.27391304347826,High
Maharashtra,Buldhana,2025-07-31,12.05143638850889,High
Maharashtra,Buldhana,2025-09-30,9.04666368114644,High
Maharashtra,Buldhana,2025-10-31,2.0409302325581398,High
Maharashtra,Chandrapur,2025-04-30,52.914027149321264,High
Maharashtra,Chandrapur,2025-06-30,67.26724137931033,High
Maharashtra,Chandrapur,2025-07-31,33.661538461538456,High
Maharashtra,Chandrapur,2025-09-30,8.05897244973939,High
Maharashtra,Chandrapur,2025-10-31,5.96272040302267,High
Maharashtra,Chatrapati Sambhaji Nagar,2025-09-30,2.453125,High
Maharashtra,Chatrapati Sambhaji Nagar,2025-10-31,1.0620689655172415,High
Maharashtra,Chhatrapati Sambhajinagar,2025-09-30,2.207453416149068,High
Maharashtra,Chhatrapati Sambhajinagar,2025-10-31,0.32931034482758625,High
Maharashtra,Dharashiv,2025-09-30,4.1,High
Maharashtra,Dharashiv,2025-10-31,2.4800000000000004,High
Maharashtra,Dhule,2025-05-31,72.86703296703297,High
Maharashtra,Dhule,2025-06-30,8.022177419354838,High
Maharashtra,Dhule,2025-07-31,7.637670196671708,High
Maharashtra,Dhule,2025-09-30,3.3382310984308132,High
Maharashtra,Dhule,2025-10-31,0.7807058823529411,High
Maharashtra,Gadchiroli,2025-09-30,8.048659793814432,High
Maharashtra,Gadchiroli,2025-10-31,4.210526315789474,High
Maharashtra,Gondia,2025-09-30,6.327272727272727,High
Maharashtra,Gondia,2025-10-31,4.4,High
Maharashtra,Gondiya,2025-09-30,6.057855822550831,High
Maharashtra,Gondiya,2025-10-31,5.154354354354354,High
Maharashtra,Gondiya *,2025-09-30,8.884210526315789,High
Maharashtra,Gondiya *,2025-10-31,7.644444444444445,High
Maharashtra,Hingoli,2025-04-30,5.166083916083916,High
Maharashtra,Hingoli,2025-05-31,23.365273311897106,High
Maharashtra,Hingoli,2025-06-30,24.395252225519286,High
Maharashtra,Hingoli,2025-07-31,3.526147704590818,High
Maharashtra,Hingoli,2025-09-30,6.7413793103448265,High
Maharashtra,Hingoli,2025-10-31,2.035036496350365,High
Maharashtra,Hingoli *,2025-09-30,1.2,High
Maharashtra,Jalgaon,2025-04-30,52.96737588652483,High
Maharashtra,Jalgaon,2025-05-31,40.46864274570982,High
Maharashtra,Jalgaon,2025-07-31,25.933424470266573,High
Maharashtra,Jalgaon,2025-09-30,6.141698192517864,High
Maharashtra,Jalgaon,2025-10-31,2.051646447140381,High
Maharashtra,Jalna,2025-09-30,6.871204657411553,High
Maharashtra,Jalna,2025-10-31,1.4011869436201783,High
Maharashtra,Kolhapur,2025-09-30,9.166477272727272,High
Maharashtra,Kolhapur,2025-10-31,1.8432748538011698,High
Maharashtra,Latur,2025-04-30,60.39387755102041,High
Maharashtra,Latur,2025-06-30,36.443669724770636,High
Maharashtra,Latur,2025-07-31,24.365079365079364,High
Maharashtra,Latur,2025-09-30,5.577741407528641,High
Maharashtra,Latur,2025-10-31,1.7249299719887956,High
Maharashtra,Mumbai,2025-07-31,34.14328678839957,High
Maharashtra,Mumbai,2025-09-30,5.424056271981243,High
Maharashtra,Mumbai,2025-10-31,0.804851425106125,High
Maharashtra,Mumbai City,2025-09-30,4.222304832713754,High
Maharashtra,Mumbai City,2025-10-31,1.0300578034682082,High
Maharashtra,Mumbai Suburban,2025-04-30,23.297047970479703,High
Maharashtra,Mumbai Suburban,2025-05-31,7.802421924792862,High
Maharashtra,Mumbai Suburban,2025-07-31,2.9595404774726264,High
Maharashtra,Mumbai Suburban,2025-09-30,4.11219512195122,High
Maharashtra,Mumbai Suburban,2025-10-31,0.9789126853377266,High
Maharashtra,Mumbai( Sub Urban ),2025-09-30,4.304132231404959,High
Maharashtra,Mumbai( Sub Urban ),2025-10-31,0.6857142857142857,High
Maharashtra,Nagpur,2025-04-30,42.43498233215547,High
Maharashtra,Nagpur,2025-05-31,81.71262798634811,High
Maharashtra,Nagpur,2025-07-31,21.912178387650087,High
Maharashtra,Nagpur,2025-09-30,6.240044931199101,High
Maharashtra,Nagpur,2025-10-31,1.1943019943019944,High
Maharashtra,Nanded,2025-04-30,30.025700164744645,High
Maharashtra,Nanded,2025-05-31,40.79521912350597,High
Maharashtra,Nanded,2025-06-30,41.91164383561644,High
Maharashtra,Nanded,2025-07-31,15.52945091514143,High
Maharashtra,Nanded,2025-09-30,6.406528189910979,High
Maharashtra,Nanded,2025-10-31,2.6696177062374247,High
Maharashtra,Nandurbar,2025-04-30,37.690070921985814,High
Maharashtra,Nandurbar,2025-05-31,35.89655172413793,High
Maharashtra,Nandurbar,2025-07-31,7.3103225806451615,High
Maharashtra,Nandurbar,2025-09-30,4.19235970250169,High
Maharashtra,Nandurbar,2025-10-31,0.5594533029612756,High
Maharashtra,Nandurbar *,2025-09-30,3.147692307692308,High
Maharashtra,Nandurbar *,2025-10-31,1.011764705882353,High
Maharashtra,Nashik,2025-05-31,201.06794871794872,High
Maharashtra,Nashik,2025-07-31,11.084810400866738,High
Maharashtra,Nashik,2025-09-30,6.389131050099065,High
Maharashtra,Nashik,2025-10-31,1.29149377593361,High
Maharashtra,Osmanabad,2025-07-31,34.76461538461538,High
Maharashtra,Osmanabad,2025-09-30,7.145663852647736,High
Maharashtra,Osmanabad,2025-10-31,4.7170431211498975,High
Maharashtra,Palghar,2025-04-30,27.29357142857143,High
Maharashtra,Palghar,2025-05-31,36.68519637462235,High
Maharashtra,Palghar,2025-06-30,20.907782101167317,High
Maharashtra,Palghar,2025-07-31,10.840920295809367,High
Maharashtra,Palghar,2025-09-30,4.485380507343124,High
Maharashtra,Palghar,2025-10-31,1.03768115942029,High
Maharashtra,Parbhani,2025-03-31,198.14705882352942,High
Maharashtra,Parbhani,2025-04-30,60.23478260869565,High
Maharashtra,Parbhani,2025-05-31,22.511517367458868,High
Maharashtra,Parbhani,2025-09-30,7.057009345794392,High
Maharashtra,Parbhani,2025-10-31,3.129222520107239,High
Maharashtra,Pune,2025-04-30,591.4811594202898,High
Maharashtra,Pune,2025-05-31,80.05761316872429,High
Maharashtra,Pune,2025-06-30,183.25847457627117,High
Maharashtra,Pune,2025-07-31,10.045481049562682,High
Maharashtra,Pune,2025-09-30,5.261825568109686,High
Maharashtra,Pune,2025-10-31,1.1954530691783047,High
Maharashtra,Raigad,2025-04-30,3.5277611940298508,High
Maharashtra,Raigad,2025-07-31,1.3018867924528301,High
Maharashtra,Raigad,2025-09-30,2.3388198757763976,High
Maharashtra,Raigad,2025-10-31,0.968609865470852,High
Maharashtra,Raigarh,2025-09-30,6.504491978609626,High
Maharashtra,Raigarh,2025-10-31,2.0387959866220737,High
Maharashtra,Raigarh(MH),2025-09-30,2.1999999999999997,High
Maharashtra,Raigarh(MH),2025-10-31,0.6545454545454547,High
Maharashtra,Ratnagiri,2025-09-30,16.12233766233766,High
Maharashtra,Ratnagiri,2025-10-31,1.6573002754820938,High
Maharashtra,Sangli,2025-05-31,55.093333333333334,High
Maharashtra,Sangli,2025-06-30,40.0629213483146,High
Maharashtra,Sangli,2025-07-31,9.796110414052698,High
Maharashtra,Sangli,2025-09-30,9.187695220066256,High
Maharashtra,Sangli,2025-10-31,1.2132013201320133,High
Maharashtra,Satara,2025-04-30,48.67627118644067,High
Maharashtra,Satara,2025-05-31,60.021874999999994,High
Maharashtra,Satara,2025-06-30,62.88059701492537,High
Maharashtra,Satara,2025-07-31,33.937254901960785,High
Maharashtra,Satara,2025-09-30,17.025132475397424,High
Maharashtra,Satara,2025-10-31,1.8918330308529947,High
Maharashtra,Sindhudurg,2025-09-30,10.15191256830601,High
Maharashtra,Sindhudurg,2025-10-31,3.9269841269841272,High
Maharashtra,Solapur,2025-04-30,29.90909090909091,High
Maharashtra,Solapur,2025-05-31,36.29082125603865,High
Maharashtra,Solapur,2025-07-31,49.26167557932264,High
Maharashtra,Solapur,2025-09-30,7.9892593685452935,High
Maharashtra,Solapur,2025-10-31,2.55968253968254,High
Maharashtra,Thane,2025-03-31,932.6,High
Maharashtra,Thane,2025-04-30,9.601688992428654,High
Maharashtra,Thane,2025-05-31,16.85566037735849,High
Maharashtra,Thane,2025-06-30,9.684143858855462,High
Maharashtra,Thane,2025-07-31,6.724308865586273,High
Maharashtra,Thane,2025-09-30,4.417881548974943,High
Maharashtra,Thane,2025-10-31,1.099195365304152,High
Maharashtra,Wardha,2025-09-30,10.919556171983357,High
Maharashtra,Wardha,2025-10-31,1.7570093457943927,High
Maharashtra,Washim,2025-05-31,37.06315789473684,High
Maharashtra,Washim,2025-07-31,23.273960612691468,High
Maharashtra,Washim,2025-09-30,12.130306748466257,High
Maharashtra,Washim,2025-10-31,0.7790633608815427,High
Maharashtra,Washim *,2025-09-30,7.818181818181818,High
Maharashtra,Washim *,2025-10-31,1.1333333333333335,High
Maharashtra,Yavatmal,2025-05-31,48.01096605744126,High
Maharashtra,Yavatmal,2025-07-31,17.178341013824884,High
Maharashtra,Yavatmal,2025-09-30,10.10312925170068,High
Maharashtra,Yavatmal,2025-10-31,2.9658409387222946,High
Manipur,Bishnupur,2025-05-31,4.624864864864865,High
Manipur,Bishnupur,2025-09-30,7.456521739130435,High
Manipur,Bishnupur,2025-10-31,15.53587786259542,High
Manipur,Chandel,2025-09-30,1.2022535211267606,High
Manipur,Chandel,2025-10-31,2.6285714285714286,High
Manipur,Churachandpur,2025-04-30,1.7287974683544303,High
Manipur,Churachandpur,2025-06-30,1.3950248756218904,High
Manipur,Churachandpur,2025-07-31,1.350922509225092,High
Manipur,Churachandpur,2025-09-30,1.4203076923076923,High
Manipur,Churachandpur,2025-10-31,1.4890756302521009,High
Manipur,Imphal East,2025-09-30,8.89607843137255,High
Manipur,Imphal East,2025-10-31,4.697267759562842,High
Manipur,Imphal West,2025-05-31,16.160377358490564,High
Manipur,Imphal West,2025-09-30,11.051827242524919,High
Manipur,Imphal West,2025-10-31,4.499328859060403,High
Manipur,Jiribam,2025-09-30,2.869767441860465,High
Manipur,Jiribam,2025-10-31,2.2222222222222223,High
Manipur,Kakching,2025-09-30,8.41578947368421,High
Manipur,Kakching,2025-10-31,4.211764705882353,High
Manipur,Pherzawl,2025-09-30,0.17142857142857143,High
Manipur,Pherzawl,2025-10-31,11.600000000000001,High
Manipur,Senapati,2025-09-30,2.50605504587156,High
Manipur,Senapati,2025-10-31,1.651877133105802,High
Manipur,Tamenglong,2025-09-30,1.4742049469964664,High
Manipur,Tamenglong,2025-10-31,0.3931428571428572,High
Manipur,Thoubal,2025-09-30,11.055593220338984,High
Manipur,Thoubal,2025-10-31,12.683076923076925,High
Manipur,Ukhrul,2025-09-30,2.3833333333333333,High
Manipur,Ukhrul,2025-10-31,0.24065040650406508,High
Meghalaya,East Garo Hills,2025-04-30,0.12075471698113208,High
Meghalaya,East Garo Hills,2025-05-31,0.31173184357541894,High
Meghalaya,East Garo Hills,2025-06-30,0.24545454545454545,High
Meghalaya,East Garo Hills,2025-07-31,0.20881801125703564,High
Meghalaya,East Garo Hills,2025-09-30,0.661656050955414,High
Meghalaya,East Garo Hills,2025-10-31,0.3838926174496644,High
Meghalaya,East Jaintia Hills,2025-04-30,0.12064777327935222,High
Meghalaya,East Jaintia Hills,2025-05-31,0.25564387917329096,High
Meghalaya,East Jaintia Hills,2025-06-30,0.11735941320293398,High
Meghalaya,East Jaintia Hills,2025-07-31,0.17762237762237762,High
Meghalaya,East Jaintia Hills,2025-09-30,0.7049019607843137,High
Meghalaya,East Jaintia Hills,2025-10-31,0.1696969696969697,High
Meghalaya,East Khasi Hills,2025-03-31,7.3919999999999995,High
Meghalaya,East Khasi Hills,2025-04-30,0.24752500641190048,High
Meghalaya,East Khasi Hills,2025-05-31,0.31507968941561093,High
Meghalaya,East Khasi Hills,2025-06-30,0.3481528662420382,High
Meghalaya,East Khasi Hills,2025-07-31,0.29143638020042517,High
Meghalaya,East Khasi Hills,2025-09-30,0.7177433247200689,High
Meghalaya,East Khasi Hills,2025-10-31,0.32124849939975997,High
Meghalaya,Eastern West Khasi Hills,2025-09-30,0.1219047619047619,High
Meghalaya,Eastern West Khasi Hills,2025-10-31,0.029268292682926828,Medium
Meghalaya,Jaintia Hills,2025-10-31,0.4,High
Meghalaya,Kamrup,2025-07-31,0.0,Low
Meghalaya,North Garo Hills,2025-04-30,0.08307692307692308,High
Meghalaya,North Garo Hills,2025-05-31,0.2722222222222222,High
Meghalaya,North Garo Hills,2025-07-31,0.36885245901639346,High
Meghalaya,North Garo Hills,2025-09-30,0.45714285714285713,High
Meghalaya,North Garo Hills,2025-10-31,0.6086956521739131,High
Meghalaya,Ri Bhoi,2025-03-31,13.605970149253732,High
Meghalaya,Ri Bhoi,2025-04-30,0.11547363909129875,High
Meghalaya,Ri Bhoi,2025-05-31,0.16594157862026102,High
Meghalaya,Ri Bhoi,2025-06-30,0.2582375478927203,High
Meghalaya,Ri Bhoi,2025-07-31,0.1371287128712871,High
Meghalaya,Ri Bhoi,2025-09-30,0.6761194029850746,High
Meghalaya,Ri Bhoi,2025-10-31,0.4372093023255814,High
Meghalaya,South Garo Hills,2025-04-30,0.11805359661495063,High
Meghalaya,South Garo Hills,2025-05-31,0.15854014598540145,High
Meghalaya,South Garo Hills,2025-06-30,0.1088929219600726,High
Meghalaya,South Garo Hills,2025-07-31,0.13950617283950617,High
Meghalaya,South Garo Hills,2025-09-30,0.2556616643929059,High
Meghalaya,South Garo Hills,2025-10-31,0.2013793103448276,High
Meghalaya,South West Garo Hills,2025-04-30,0.20180281690140844,High
Meghalaya,South West Garo Hills,2025-05-31,0.39123904881101373,High
Meghalaya,South West Garo Hills,2025-06-30,0.41650485436893203,High
Meghalaya,South West Garo Hills,2025-07-31,0.41595092024539876,High
Meghalaya,South West Garo Hills,2025-09-30,0.9351888667992049,High
Meghalaya,South West Garo Hills,2025-10-31,0.3384615384615385,High
Meghalaya,South West Khasi Hills,2025-04-30,0.24716599190283398,High
Meghalaya,South West Khasi Hills,2025-05-31,0.5510436432637571,High
Meghalaya,South West Khasi Hills,2025-06-30,0.3,High
Meghalaya,South West Khasi Hills,2025-07-31,0.2750670241286863,High
Meghalaya,South West Khasi Hills,2025-09-30,0.9904000000000001,High
Meghalaya,South West Khasi Hills,2025-10-31,0.09230769230769231,High
Meghalaya,West Garo Hills,2025-04-30,0.6925195787199568,High
Meghalaya,West Garo Hills,2025-05-31,1.210566037735849,High
Meghalaya,West Garo Hills,2025-06-30,1.5541191381495563,High
Meghalaya,West Garo Hills,2025-07-31,0.9541075168722364,High
Meghalaya,West Garo Hills,2025-09-30,1.5940035273368607,High
Meghalaya,West Garo Hills,2025-10-31,0.33586206896551724,High
Meghalaya,West Jaintia Hills,2025-03-31,2.3650980392156864,High
Meghalaya,West Jaintia Hills,2025-04-30,0.17442577991086733,High
Meghalaya,West Jaintia Hills,2025-05-31,0.1711949114039073,High
Meghalaya,West Jaintia Hills,2025-06-30,0.1744981009224091,High
Meghalaya,West Jaintia Hills,2025-07-31,0.20327868852459016,High
Meghalaya,West Jaintia Hills,2025-09-30,0.49264853977844913,High
Meghalaya,West Jaintia Hills,2025-10-31,0.13188405797101452,High
Meghalaya,West Khasi Hills,2025-03-31,1.3702823179791976,High
Meghalaya,West Khasi Hills,2025-04-30,0.11565495207667731,High
Meghalaya,West Khasi Hills,2025-05-31,0.17393092105263158,High
Meghalaya,West Khasi Hills,2025-06-30,0.1879650895728066,High
Meghalaya,West Khasi Hills,2025-07-31,0.18369715390991986,High
Meghalaya,West Khasi Hills,2025-09-30,0.701364522417154,High
Meghalaya,West Khasi Hills,2025-10-31,0.30226244343891406,High
Mizoram,Aizawl,2025-09-30,5.031232876712329,High
Mizoram,Aizawl,2025-10-31,0.7073891625615764,High
Mizoram,Champhai,2025-04-30,6.068478260869566,High
Mizoram,Champhai,2025-06-30,5.871014492753623,High
Mizoram,Champhai,2025-07-31,2.3232558139534882,High
Mizoram,Champhai,2025-09-30,3.68258064516129,High
Mizoram,Champhai,2025-10-31,0.4186046511627908,High
Mizoram,Hnahthial,2025-09-30,4.2,High
Mizoram,Khawzawl,2025-09-30,0.5142857142857142,High
Mizoram,Khawzawl,2025-10-31,0.023529411764705882,Medium
Mizoram,Kolasib,2025-07-31,4.277647058823529,High
Mizoram,Kolasib,2025-09-30,3.051351351351351,High
Mizoram,Kolasib,2025-10-31,0.39,High
Mizoram,Lawngtlai,2025-05-31,1.822641509433962,High
Mizoram,Lawngtlai,2025-06-30,4.258959537572254,High
