state,district,date_x,lifecycle_friction_score,Lifecycle_Friction,date_y,udr,udr_level,Next_Month_Demand,recommended_action
Uttarakhand,Haridwar,2025-10-31,0.8661786237188873,High,2025-09-30,6.848125,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Uttarakhand,Haridwar,2025-10-31,0.8661786237188873,High,2025-10-31,2.165446559297218,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Uttarakhand,Nainital,2025-03-31,53.83466666666666,High,2025-03-31,97.36,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-03-31,53.83466666666666,High,2025-04-30,17.910299003322258,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-03-31,53.83466666666666,High,2025-09-30,7.117589893100098,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-03-31,53.83466666666666,High,2025-10-31,1.766990291262136,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-04-30,9.498006644518274,High,2025-03-31,97.36,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-04-30,9.498006644518274,High,2025-04-30,17.910299003322258,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-04-30,9.498006644518274,High,2025-09-30,7.117589893100098,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-04-30,9.498006644518274,High,2025-10-31,1.766990291262136,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-09-30,3.965792031098154,High,2025-03-31,97.36,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-09-30,3.965792031098154,High,2025-04-30,17.910299003322258,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-09-30,3.965792031098154,High,2025-09-30,7.117589893100098,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-09-30,3.965792031098154,High,2025-10-31,1.766990291262136,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-10-31,0.7067961165048544,High,2025-03-31,97.36,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-10-31,0.7067961165048544,High,2025-04-30,17.910299003322258,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-10-31,0.7067961165048544,High,2025-09-30,7.117589893100098,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Nainital,2025-10-31,0.7067961165048544,High,2025-10-31,1.766990291262136,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Pauri Garhwal,2025-09-30,4.545008183306056,High,2025-09-30,8.274959083469723,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Pauri Garhwal,2025-09-30,4.545008183306056,High,2025-10-31,1.7682119205298013,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Pauri Garhwal,2025-10-31,0.7072847682119205,High,2025-09-30,8.274959083469723,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Pauri Garhwal,2025-10-31,0.7072847682119205,High,2025-10-31,1.7682119205298013,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Pithoragarh,2025-09-30,3.976056338028169,High,2025-09-30,7.192488262910798,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Pithoragarh,2025-09-30,3.976056338028169,High,2025-10-31,2.181159420289855,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Pithoragarh,2025-10-31,0.8724637681159421,High,2025-09-30,7.192488262910798,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Pithoragarh,2025-10-31,0.8724637681159421,High,2025-10-31,2.181159420289855,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Rudraprayag,2025-09-30,3.828115015974441,High,2025-09-30,6.699680511182109,High Dependency,Low Demand,No action required
Uttarakhand,Rudraprayag,2025-09-30,3.828115015974441,High,2025-10-31,0.7555555555555555,Medium Dependency,Low Demand,No action required
Uttarakhand,Rudraprayag,2025-10-31,0.3022222222222222,High,2025-09-30,6.699680511182109,High Dependency,Low Demand,No action required
Uttarakhand,Rudraprayag,2025-10-31,0.3022222222222222,High,2025-10-31,0.7555555555555555,Medium Dependency,Low Demand,No action required
Uttarakhand,Tehri Garhwal,2025-09-30,4.187341772151899,High,2025-09-30,7.4568469505178365,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Tehri Garhwal,2025-09-30,4.187341772151899,High,2025-10-31,1.4830769230769232,Medium Dependency,Medium Demand,Extend working hours
Uttarakhand,Tehri Garhwal,2025-10-31,0.5932307692307693,High,2025-09-30,7.4568469505178365,High Dependency,Medium Demand,Extend working hours
Uttarakhand,Tehri Garhwal,2025-10-31,0.5932307692307693,High,2025-10-31,1.4830769230769232,Medium Dependency,Medium Demand,Extend working hours
Uttarakhand,Udham Singh Nagar,2025-09-30,3.016121809225257,High,2025-09-30,5.500223914017018,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Uttarakhand,Udham Singh Nagar,2025-09-30,3.016121809225257,High,2025-10-31,2.152112676056338,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Uttarakhand,Udham Singh Nagar,2025-10-31,0.8608450704225352,High,2025-09-30,5.500223914017018,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Uttarakhand,Udham Singh Nagar,2025-10-31,0.8608450704225352,High,2025-10-31,2.152112676056338,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Uttarakhand,Uttarkashi,2025-09-30,4.538582677165354,High,2025-09-30,8.354330708661417,High Dependency,Low Demand,No action required
Uttarakhand,Uttarkashi,2025-09-30,4.538582677165354,High,2025-10-31,1.5572519083969465,High Dependency,Low Demand,No action required
Uttarakhand,Uttarkashi,2025-10-31,0.6229007633587786,High,2025-09-30,8.354330708661417,High Dependency,Low Demand,No action required
Uttarakhand,Uttarkashi,2025-10-31,0.6229007633587786,High,2025-10-31,1.5572519083969465,High Dependency,Low Demand,No action required
WEST BENGAL,HOOGHLY,2025-09-30,3.6,High,2025-09-30,7.0,High Dependency,Low Demand,No action required
West  Bengal,Hooghly,2025-09-30,0.5,High,2025-09-30,1.0833333333333333,Medium Dependency,Low Demand,No action required
West Bangal,Hooghly,2025-09-30,7.8,High,2025-09-30,15.0,High Dependency,Low Demand,No action required
West Bangal,Hooghly,2025-09-30,7.8,High,2025-10-31,0.0,Low Dependency,Low Demand,No action required
West Bangal,Hooghly,2025-10-31,0.0,Low,2025-09-30,15.0,High Dependency,Low Demand,No action required
West Bangal,Hooghly,2025-10-31,0.0,Low,2025-10-31,0.0,Low Dependency,Low Demand,No action required
West Bangal,Howrah,2025-09-30,1.4666666666666666,High,2025-09-30,2.6666666666666665,High Dependency,Low Demand,No action required
West Bangal,Howrah,2025-09-30,1.4666666666666666,High,2025-10-31,0.0,Low Dependency,Low Demand,No action required
West Bangal,Howrah,2025-10-31,0.0,Low,2025-09-30,2.6666666666666665,High Dependency,Low Demand,No action required
West Bangal,Howrah,2025-10-31,0.0,Low,2025-10-31,0.0,Low Dependency,Low Demand,No action required
West Bengal,24 Paraganas North,2025-06-30,0.0,Low,2025-06-30,0.0,Low Dependency,,
West Bengal,24 Paraganas North,2025-06-30,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,24 Paraganas North,2025-07-31,0.0,Low,2025-06-30,0.0,Low Dependency,,
West Bengal,24 Paraganas North,2025-07-31,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,24 Paraganas South,2025-07-31,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,Alipurduar,2025-04-30,3.7078125,High,2025-04-30,6.1796875,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-04-30,3.7078125,High,2025-05-31,4.791878172588833,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-04-30,3.7078125,High,2025-06-30,1.5671406003159558,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-04-30,3.7078125,High,2025-07-31,0.7608828939301042,Medium Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-04-30,3.7078125,High,2025-09-30,4.424403183023872,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-04-30,3.7078125,High,2025-10-31,2.2444444444444445,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-05-31,2.8751269035533,High,2025-04-30,6.1796875,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-05-31,2.8751269035533,High,2025-05-31,4.791878172588833,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-05-31,2.8751269035533,High,2025-06-30,1.5671406003159558,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-05-31,2.8751269035533,High,2025-07-31,0.7608828939301042,Medium Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-05-31,2.8751269035533,High,2025-09-30,4.424403183023872,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-05-31,2.8751269035533,High,2025-10-31,2.2444444444444445,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-06-30,0.9402843601895734,High,2025-04-30,6.1796875,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-06-30,0.9402843601895734,High,2025-05-31,4.791878172588833,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-06-30,0.9402843601895734,High,2025-06-30,1.5671406003159558,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-06-30,0.9402843601895734,High,2025-07-31,0.7608828939301042,Medium Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-06-30,0.9402843601895734,High,2025-09-30,4.424403183023872,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-06-30,0.9402843601895734,High,2025-10-31,2.2444444444444445,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-07-31,0.4565297363580625,High,2025-04-30,6.1796875,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-07-31,0.4565297363580625,High,2025-05-31,4.791878172588833,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-07-31,0.4565297363580625,High,2025-06-30,1.5671406003159558,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-07-31,0.4565297363580625,High,2025-07-31,0.7608828939301042,Medium Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-07-31,0.4565297363580625,High,2025-09-30,4.424403183023872,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-07-31,0.4565297363580625,High,2025-10-31,2.2444444444444445,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-09-30,2.123607427055703,High,2025-04-30,6.1796875,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-09-30,2.123607427055703,High,2025-05-31,4.791878172588833,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-09-30,2.123607427055703,High,2025-06-30,1.5671406003159558,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-09-30,2.123607427055703,High,2025-07-31,0.7608828939301042,Medium Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-09-30,2.123607427055703,High,2025-09-30,4.424403183023872,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-09-30,2.123607427055703,High,2025-10-31,2.2444444444444445,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-10-31,0.8977777777777778,High,2025-04-30,6.1796875,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-10-31,0.8977777777777778,High,2025-05-31,4.791878172588833,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-10-31,0.8977777777777778,High,2025-06-30,1.5671406003159558,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-10-31,0.8977777777777778,High,2025-07-31,0.7608828939301042,Medium Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-10-31,0.8977777777777778,High,2025-09-30,4.424403183023872,High Dependency,Low Demand,No action required
West Bengal,Alipurduar,2025-10-31,0.8977777777777778,High,2025-10-31,2.2444444444444445,High Dependency,Low Demand,No action required
West Bengal,Bankura,2025-09-30,3.149856209150327,High,2025-09-30,6.330718954248366,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Bankura,2025-09-30,3.149856209150327,High,2025-10-31,2.9192886456908345,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Bankura,2025-10-31,1.1677154582763338,High,2025-09-30,6.330718954248366,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Bankura,2025-10-31,1.1677154582763338,High,2025-10-31,2.9192886456908345,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Barddhaman,2025-09-30,2.839818711557138,High,2025-09-30,5.586597604402719,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Barddhaman,2025-09-30,2.839818711557138,High,2025-10-31,2.135440180586908,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Barddhaman,2025-10-31,0.8541760722347631,High,2025-09-30,5.586597604402719,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Barddhaman,2025-10-31,0.8541760722347631,High,2025-10-31,2.135440180586908,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Bardhaman,2025-09-30,2.888698140200286,High,2025-09-30,5.8068669527897,High Dependency,Medium Demand,Extend working hours
West Bengal,Bardhaman,2025-09-30,2.888698140200286,High,2025-10-31,2.89344262295082,High Dependency,Medium Demand,Extend working hours
West Bengal,Bardhaman,2025-10-31,1.157377049180328,High,2025-09-30,5.8068669527897,High Dependency,Medium Demand,Extend working hours
West Bengal,Bardhaman,2025-10-31,1.157377049180328,High,2025-10-31,2.89344262295082,High Dependency,Medium Demand,Extend working hours
West Bengal,Birbhum,2025-05-31,31.19280575539568,High,2025-05-31,55.94244604316547,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-05-31,31.19280575539568,High,2025-06-30,64.01357466063348,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-05-31,31.19280575539568,High,2025-07-31,23.68660598179454,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-05-31,31.19280575539568,High,2025-09-30,5.222591362126246,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-05-31,31.19280575539568,High,2025-10-31,1.824255319148936,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-06-30,37.336651583710406,High,2025-05-31,55.94244604316547,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-06-30,37.336651583710406,High,2025-06-30,64.01357466063348,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-06-30,37.336651583710406,High,2025-07-31,23.68660598179454,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-06-30,37.336651583710406,High,2025-09-30,5.222591362126246,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-06-30,37.336651583710406,High,2025-10-31,1.824255319148936,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-07-31,13.586475942782837,High,2025-05-31,55.94244604316547,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-07-31,13.586475942782837,High,2025-06-30,64.01357466063348,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-07-31,13.586475942782837,High,2025-07-31,23.68660598179454,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-07-31,13.586475942782837,High,2025-09-30,5.222591362126246,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-07-31,13.586475942782837,High,2025-10-31,1.824255319148936,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-09-30,2.626533776301218,High,2025-05-31,55.94244604316547,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-09-30,2.626533776301218,High,2025-06-30,64.01357466063348,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-09-30,2.626533776301218,High,2025-07-31,23.68660598179454,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-09-30,2.626533776301218,High,2025-09-30,5.222591362126246,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-09-30,2.626533776301218,High,2025-10-31,1.824255319148936,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-10-31,0.7297021276595745,High,2025-05-31,55.94244604316547,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-10-31,0.7297021276595745,High,2025-06-30,64.01357466063348,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-10-31,0.7297021276595745,High,2025-07-31,23.68660598179454,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-10-31,0.7297021276595745,High,2025-09-30,5.222591362126246,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Birbhum,2025-10-31,0.7297021276595745,High,2025-10-31,1.824255319148936,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Burdwan,2025-10-31,0.0,Low,2025-10-31,0.0,Low Dependency,,
West Bengal,Cooch Behar,2025-04-30,6.458969072164948,High,2025-04-30,10.764948453608248,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-04-30,6.458969072164948,High,2025-05-31,3.441457586618877,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-04-30,6.458969072164948,High,2025-09-30,4.94173859432799,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-04-30,6.458969072164948,High,2025-10-31,4.263856812933025,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-05-31,2.064874551971326,High,2025-04-30,10.764948453608248,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-05-31,2.064874551971326,High,2025-05-31,3.441457586618877,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-05-31,2.064874551971326,High,2025-09-30,4.94173859432799,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-05-31,2.064874551971326,High,2025-10-31,4.263856812933025,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-09-30,2.275030826140567,High,2025-04-30,10.764948453608248,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-09-30,2.275030826140567,High,2025-05-31,3.441457586618877,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-09-30,2.275030826140567,High,2025-09-30,4.94173859432799,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-09-30,2.275030826140567,High,2025-10-31,4.263856812933025,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-10-31,1.7055427251732105,High,2025-04-30,10.764948453608248,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-10-31,1.7055427251732105,High,2025-05-31,3.441457586618877,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-10-31,1.7055427251732105,High,2025-09-30,4.94173859432799,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Cooch Behar,2025-10-31,1.7055427251732105,High,2025-10-31,4.263856812933025,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Coochbehar,2025-03-31,0.0,Low,2025-03-31,0.0,Low Dependency,,
West Bengal,Coochbehar,2025-03-31,0.0,Low,2025-06-30,0.0,Low Dependency,,
West Bengal,Coochbehar,2025-03-31,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,Coochbehar,2025-06-30,0.0,Low,2025-03-31,0.0,Low Dependency,,
West Bengal,Coochbehar,2025-06-30,0.0,Low,2025-06-30,0.0,Low Dependency,,
West Bengal,Coochbehar,2025-06-30,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,Coochbehar,2025-07-31,0.0,Low,2025-03-31,0.0,Low Dependency,,
West Bengal,Coochbehar,2025-07-31,0.0,Low,2025-06-30,0.0,Low Dependency,,
West Bengal,Coochbehar,2025-07-31,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,Dakshin Dinajpur,2025-05-31,10.871489361702126,High,2025-05-31,18.11914893617021,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Dakshin Dinajpur,2025-05-31,10.871489361702126,High,2025-09-30,4.542313117066291,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Dakshin Dinajpur,2025-05-31,10.871489361702126,High,2025-10-31,1.7406639004149378,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Dakshin Dinajpur,2025-09-30,2.1447813822284907,High,2025-05-31,18.11914893617021,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Dakshin Dinajpur,2025-09-30,2.1447813822284907,High,2025-09-30,4.542313117066291,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Dakshin Dinajpur,2025-09-30,2.1447813822284907,High,2025-10-31,1.7406639004149378,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Dakshin Dinajpur,2025-10-31,0.6962655601659752,High,2025-05-31,18.11914893617021,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Dakshin Dinajpur,2025-10-31,0.6962655601659752,High,2025-09-30,4.542313117066291,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Dakshin Dinajpur,2025-10-31,0.6962655601659752,High,2025-10-31,1.7406639004149378,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-04-30,4.161702127659575,High,2025-04-30,6.9361702127659575,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-04-30,4.161702127659575,High,2025-05-31,8.080267558528428,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-04-30,4.161702127659575,High,2025-06-30,5.969343065693431,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-04-30,4.161702127659575,High,2025-07-31,4.150841750841751,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-04-30,4.161702127659575,High,2025-09-30,5.004279600570613,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-04-30,4.161702127659575,High,2025-10-31,2.24949290060852,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-05-31,4.8481605351170565,High,2025-04-30,6.9361702127659575,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-05-31,4.8481605351170565,High,2025-05-31,8.080267558528428,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-05-31,4.8481605351170565,High,2025-06-30,5.969343065693431,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-05-31,4.8481605351170565,High,2025-07-31,4.150841750841751,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-05-31,4.8481605351170565,High,2025-09-30,5.004279600570613,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-05-31,4.8481605351170565,High,2025-10-31,2.24949290060852,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-06-30,3.581605839416058,High,2025-04-30,6.9361702127659575,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-06-30,3.581605839416058,High,2025-05-31,8.080267558528428,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-06-30,3.581605839416058,High,2025-06-30,5.969343065693431,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-06-30,3.581605839416058,High,2025-07-31,4.150841750841751,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-06-30,3.581605839416058,High,2025-09-30,5.004279600570613,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-06-30,3.581605839416058,High,2025-10-31,2.24949290060852,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-07-31,2.4905050505050506,High,2025-04-30,6.9361702127659575,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-07-31,2.4905050505050506,High,2025-05-31,8.080267558528428,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-07-31,2.4905050505050506,High,2025-06-30,5.969343065693431,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-07-31,2.4905050505050506,High,2025-07-31,4.150841750841751,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-07-31,2.4905050505050506,High,2025-09-30,5.004279600570613,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-07-31,2.4905050505050506,High,2025-10-31,2.24949290060852,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-09-30,2.497146932952925,High,2025-04-30,6.9361702127659575,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-09-30,2.497146932952925,High,2025-05-31,8.080267558528428,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-09-30,2.497146932952925,High,2025-06-30,5.969343065693431,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-09-30,2.497146932952925,High,2025-07-31,4.150841750841751,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-09-30,2.497146932952925,High,2025-09-30,5.004279600570613,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-09-30,2.497146932952925,High,2025-10-31,2.24949290060852,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-10-31,0.8997971602434078,High,2025-04-30,6.9361702127659575,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-10-31,0.8997971602434078,High,2025-05-31,8.080267558528428,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-10-31,0.8997971602434078,High,2025-06-30,5.969343065693431,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-10-31,0.8997971602434078,High,2025-07-31,4.150841750841751,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-10-31,0.8997971602434078,High,2025-09-30,5.004279600570613,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjeeling,2025-10-31,0.8997971602434078,High,2025-10-31,2.24949290060852,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Darjiling,2025-09-30,1.4634730538922156,High,2025-09-30,3.1467065868263475,High Dependency,Low Demand,No action required
West Bengal,Darjiling,2025-09-30,1.4634730538922156,High,2025-10-31,1.975,High Dependency,Low Demand,No action required
West Bengal,Darjiling,2025-10-31,0.79,High,2025-09-30,3.1467065868263475,High Dependency,Low Demand,No action required
