state,district,date,udr,udr_level
Tamil Nadu,Krishnagiri,2025-09-30,6.25299043062201,High Dependency
Tamil Nadu,Krishnagiri,2025-10-31,2.020408163265306,High Dependency
Tamil Nadu,Madurai,2025-04-30,234.9304347826087,High Dependency
Tamil Nadu,Madurai,2025-06-30,249.5,High Dependency
Tamil Nadu,Madurai,2025-09-30,4.962084085633221,High Dependency
Tamil Nadu,Madurai,2025-10-31,2.0721062618595827,High Dependency
Tamil Nadu,Mayiladuthurai,2025-09-30,3.0495049504950495,High Dependency
Tamil Nadu,Mayiladuthurai,2025-10-31,1.5892857142857142,High Dependency
Tamil Nadu,Nagapattinam,2025-09-30,5.205669083717864,High Dependency
Tamil Nadu,Nagapattinam,2025-10-31,2.5662100456621006,High Dependency
Tamil Nadu,Namakkal,2025-09-30,5.3229532898041185,High Dependency
Tamil Nadu,Namakkal,2025-10-31,3.0328185328185326,High Dependency
Tamil Nadu,Namakkal   *,2025-09-30,0.0,Low Dependency
Tamil Nadu,Perambalur,2025-09-30,6.594838709677419,High Dependency
Tamil Nadu,Perambalur,2025-10-31,1.4172932330827068,Medium Dependency
Tamil Nadu,Pudukkottai,2025-05-31,74.2578947368421,High Dependency
Tamil Nadu,Pudukkottai,2025-09-30,4.391253869969041,High Dependency
Tamil Nadu,Pudukkottai,2025-10-31,1.696969696969697,High Dependency
Tamil Nadu,Ramanathapuram,2025-06-30,80.67763157894737,High Dependency
Tamil Nadu,Ramanathapuram,2025-09-30,6.379968203497615,High Dependency
Tamil Nadu,Ramanathapuram,2025-10-31,1.8820861678004535,High Dependency
Tamil Nadu,Ranipet,2025-09-30,4.527777777777778,High Dependency
Tamil Nadu,Ranipet,2025-10-31,3.769230769230769,High Dependency
Tamil Nadu,Salem,2025-06-30,52.01821862348178,High Dependency
Tamil Nadu,Salem,2025-09-30,6.500750525367757,High Dependency
Tamil Nadu,Salem,2025-10-31,2.2390939597315436,High Dependency
Tamil Nadu,Sivaganga,2025-06-30,102.86021505376344,High Dependency
Tamil Nadu,Sivaganga,2025-09-30,5.800944669365722,High Dependency
Tamil Nadu,Sivaganga,2025-10-31,1.595876288659794,High Dependency
Tamil Nadu,Tenkasi,2025-09-30,3.475177304964539,High Dependency
Tamil Nadu,Tenkasi,2025-10-31,1.8012422360248448,High Dependency
Tamil Nadu,Thanjavur,2025-04-30,344.07142857142856,High Dependency
Tamil Nadu,Thanjavur,2025-09-30,5.287050898203593,High Dependency
Tamil Nadu,Thanjavur,2025-10-31,2.049429657794677,High Dependency
Tamil Nadu,The Nilgiris,2025-09-30,5.919520547945205,High Dependency
Tamil Nadu,The Nilgiris,2025-10-31,2.2117117117117115,High Dependency
Tamil Nadu,Theni,2025-09-30,6.073190135242641,High Dependency
Tamil Nadu,Theni,2025-10-31,2.2645739910313902,High Dependency
Tamil Nadu,Thiruvallur,2025-07-31,0.4190751445086705,Low Dependency
Tamil Nadu,Thiruvallur,2025-09-30,6.591549295774648,High Dependency
Tamil Nadu,Thiruvallur,2025-10-31,1.627906976744186,High Dependency
Tamil Nadu,Thiruvarur,2025-09-30,4.665303340149966,High Dependency
Tamil Nadu,Thiruvarur,2025-10-31,3.0392156862745097,High Dependency
Tamil Nadu,Thoothukkudi,2025-09-30,5.796087729697688,High Dependency
Tamil Nadu,Thoothukkudi,2025-10-31,1.8282828282828283,High Dependency
Tamil Nadu,Tiruchirappalli,2025-09-30,4.220550739418664,High Dependency
Tamil Nadu,Tiruchirappalli,2025-10-31,1.6588921282798834,High Dependency
Tamil Nadu,Tirunelveli,2025-09-30,6.144111413866182,High Dependency
Tamil Nadu,Tirunelveli,2025-10-31,1.3541523678792038,Medium Dependency
Tamil Nadu,Tirupathur,2025-09-30,2.25,High Dependency
Tamil Nadu,Tirupattur,2025-09-30,3.127725856697819,High Dependency
Tamil Nadu,Tirupattur,2025-10-31,1.2430555555555556,Medium Dependency
Tamil Nadu,Tiruppur,2025-09-30,6.467939972714871,High Dependency
Tamil Nadu,Tiruppur,2025-10-31,2.272373540856031,High Dependency
Tamil Nadu,Tiruvallur,2025-09-30,6.201998379692141,High Dependency
Tamil Nadu,Tiruvallur,2025-10-31,2.4069444444444446,High Dependency
Tamil Nadu,Tiruvannamalai,2025-09-30,4.235790245691236,High Dependency
Tamil Nadu,Tiruvannamalai,2025-10-31,1.8780773739742087,High Dependency
Tamil Nadu,Tiruvarur,2025-09-30,0.0,Low Dependency
Tamil Nadu,Tuticorin,2025-09-30,2.0,High Dependency
Tamil Nadu,Vellore,2025-06-30,37.496078431372545,High Dependency
Tamil Nadu,Vellore,2025-09-30,5.611365120836055,High Dependency
Tamil Nadu,Vellore,2025-10-31,1.8264802631578947,High Dependency
Tamil Nadu,Villupuram,2025-09-30,4.127659574468085,High Dependency
Tamil Nadu,Villupuram,2025-10-31,1.613235294117647,High Dependency
Tamil Nadu,Viluppuram,2025-09-30,4.870280146163216,High Dependency
Tamil Nadu,Viluppuram,2025-10-31,1.959409594095941,High Dependency
Tamil Nadu,Virudhunagar,2025-09-30,5.086726599682708,High Dependency
Tamil Nadu,Virudhunagar,2025-10-31,1.6989966555183946,High Dependency
Telangana,Adilabad,2025-09-30,8.190751445086706,High Dependency
Telangana,Adilabad,2025-10-31,2.615546218487395,High Dependency
Telangana,Bhadradri Kothagudem,2025-07-31,4.317683881064163,High Dependency
Telangana,Bhadradri Kothagudem,2025-09-30,5.742596810933941,High Dependency
Telangana,Bhadradri Kothagudem,2025-10-31,2.0337301587301586,High Dependency
Telangana,Hanumakonda,2025-09-30,7.825613079019074,High Dependency
Telangana,Hanumakonda,2025-10-31,4.47027027027027,High Dependency
Telangana,Hyderabad,2025-04-30,82.13398692810458,High Dependency
Telangana,Hyderabad,2025-05-31,31.71020856201976,High Dependency
Telangana,Hyderabad,2025-06-30,23.42528735632184,High Dependency
Telangana,Hyderabad,2025-07-31,5.961665747380033,High Dependency
Telangana,Hyderabad,2025-09-30,5.447592067988668,High Dependency
Telangana,Hyderabad,2025-10-31,0.9898916967509025,Medium Dependency
Telangana,Jagitial,2025-09-30,3.302325581395349,High Dependency
Telangana,Jagitial,2025-10-31,2.104651162790698,High Dependency
Telangana,Jangaon,2025-09-30,6.769230769230769,High Dependency
Telangana,Jangaon,2025-10-31,2.2,High Dependency
Telangana,Jangoan,2025-09-30,6.807600950118765,High Dependency
Telangana,Jangoan,2025-10-31,3.976878612716763,High Dependency
Telangana,Jayashankar Bhupalpally,2025-09-30,5.097315436241611,High Dependency
Telangana,Jayashankar Bhupalpally,2025-10-31,3.411764705882353,High Dependency
Telangana,Jogulamba Gadwal,2025-09-30,3.643769968051118,High Dependency
Telangana,Jogulamba Gadwal,2025-10-31,2.320588235294118,High Dependency
Telangana,K.v. Rangareddy,2025-04-30,115.33490566037736,High Dependency
Telangana,K.v. Rangareddy,2025-09-30,5.749523314265904,High Dependency
Telangana,K.v. Rangareddy,2025-10-31,1.636789297658863,High Dependency
Telangana,Kamareddy,2025-09-30,4.16510067114094,High Dependency
Telangana,Kamareddy,2025-10-31,3.4966216216216215,High Dependency
Telangana,Karimnagar,2025-09-30,8.401856148491879,High Dependency
Telangana,Karimnagar,2025-10-31,1.900562851782364,High Dependency
Telangana,Khammam,2025-09-30,6.3719059405940595,High Dependency
Telangana,Khammam,2025-10-31,2.830342577487765,High Dependency
Telangana,Komaram Bheem,2025-09-30,7.012738853503185,High Dependency
Telangana,Komaram Bheem,2025-10-31,5.300518134715026,High Dependency
Telangana,Mahabubabad,2025-09-30,5.696857670979667,High Dependency
Telangana,Mahabubabad,2025-10-31,2.676470588235294,High Dependency
Telangana,Mahabubnagar,2025-09-30,5.974702018973486,High Dependency
Telangana,Mahabubnagar,2025-10-31,1.5530948324815446,High Dependency
Telangana,Mancherial,2025-09-30,7.786967418546366,High Dependency
Telangana,Mancherial,2025-10-31,3.7035175879396984,High Dependency
Telangana,Medak,2025-09-30,6.172945819878005,High Dependency
Telangana,Medak,2025-10-31,1.1931420573827851,Medium Dependency
Telangana,Medchal Malkajgiri,2025-06-30,0.0,Low Dependency
Telangana,Medchal Malkajgiri,2025-07-31,0.0,Low Dependency
Telangana,Medchal-malkajgiri,2025-04-30,24.836206896551722,High Dependency
Telangana,Medchal-malkajgiri,2025-09-30,5.620200333889817,High Dependency
Telangana,Medchal-malkajgiri,2025-10-31,2.755994358251058,High Dependency
Telangana,Medchal?malkajgiri,2025-09-30,4.0,High Dependency
Telangana,Medchal−malkajgiri,2025-09-30,5.316091954022989,High Dependency
Telangana,Medchal−malkajgiri,2025-10-31,0.6574074074074074,Medium Dependency
Telangana,Mulugu,2025-09-30,4.0573065902578795,High Dependency
Telangana,Mulugu,2025-10-31,2.2774193548387096,High Dependency
Telangana,Nagarkurnool,2025-09-30,5.237024221453288,High Dependency
Telangana,Nagarkurnool,2025-10-31,2.772511848341232,High Dependency
Telangana,Nalgonda,2025-09-30,6.645957785742732,High Dependency
Telangana,Nalgonda,2025-10-31,1.6488853503184713,High Dependency
Telangana,Narayanpet,2025-09-30,4.959381044487428,High Dependency
Telangana,Narayanpet,2025-10-31,2.8169642857142856,High Dependency
Telangana,Nirmal,2025-09-30,7.874125874125874,High Dependency
Telangana,Nirmal,2025-10-31,5.333333333333333,High Dependency
Telangana,Nizamabad,2025-09-30,5.558084772370487,High Dependency
Telangana,Nizamabad,2025-10-31,1.3968531468531469,Medium Dependency
Telangana,Peddapalli,2025-09-30,7.528384279475983,High Dependency
Telangana,Peddapalli,2025-10-31,4.022988505747127,High Dependency
Telangana,Rajanna Sircilla,2025-09-30,6.5265017667844525,High Dependency
Telangana,Rajanna Sircilla,2025-10-31,1.655,High Dependency
Telangana,Ranga Reddy,2025-07-31,0.0,Low Dependency
Telangana,Rangareddy,2025-09-30,6.28125,High Dependency
Telangana,Rangareddy,2025-10-31,3.3846153846153846,High Dependency
Telangana,Sangareddy,2025-09-30,4.652370203160271,High Dependency
Telangana,Sangareddy,2025-10-31,1.475609756097561,Medium Dependency
Telangana,Siddipet,2025-09-30,8.05891472868217,High Dependency
Telangana,Siddipet,2025-10-31,3.2905982905982905,High Dependency
Telangana,Suryapet,2025-09-30,6.750642673521851,High Dependency
Telangana,Suryapet,2025-10-31,3.7592137592137593,High Dependency
Telangana,Vikarabad,2025-09-30,7.4162276080084295,High Dependency
Telangana,Vikarabad,2025-10-31,5.224096385542168,High Dependency
Telangana,Wanaparthy,2025-09-30,5.841918294849023,High Dependency
Telangana,Wanaparthy,2025-10-31,2.579861111111111,High Dependency
Telangana,Warangal,2025-09-30,10.196253345227476,High Dependency
Telangana,Warangal,2025-10-31,1.9416195856873824,High Dependency
Telangana,Warangal (urban),2025-09-30,5.75,High Dependency
Telangana,Warangal Rural,2025-09-30,12.370212765957447,High Dependency
Telangana,Warangal Rural,2025-10-31,5.512396694214876,High Dependency
Telangana,Warangal Urban,2025-09-30,5.6,High Dependency
Telangana,Warangal Urban,2025-10-31,2.0925925925925926,High Dependency
Telangana,Yadadri.,2025-09-30,7.625,High Dependency
Telangana,Yadadri.,2025-10-31,5.1125,High Dependency
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-06-30,0.0,Low Dependency
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-07-31,0.0,Low Dependency
Tripura,Dhalai,2025-06-30,27.74251497005988,High Dependency
Tripura,Dhalai,2025-09-30,5.5514223194748356,High Dependency
Tripura,Dhalai,2025-10-31,3.031496062992126,High Dependency
Tripura,Dhalai  *,2025-09-30,4.235294117647059,High Dependency
Tripura,Dhalai  *,2025-10-31,11.5,High Dependency
Tripura,Gomati,2025-07-31,9.830645161290322,High Dependency
Tripura,Gomati,2025-09-30,5.367816091954023,High Dependency
Tripura,Gomati,2025-10-31,1.8666666666666667,High Dependency
Tripura,Khowai,2025-09-30,4.848484848484849,High Dependency
Tripura,Khowai,2025-10-31,1.5405405405405406,High Dependency
Tripura,North Tripura,2025-07-31,28.12962962962963,High Dependency
Tripura,North Tripura,2025-09-30,8.486607142857142,High Dependency
Tripura,North Tripura,2025-10-31,1.985611510791367,High Dependency
Tripura,Sepahijala,2025-07-31,6.076923076923077,High Dependency
Tripura,Sepahijala,2025-09-30,4.002583979328166,High Dependency
Tripura,Sepahijala,2025-10-31,2.4625,High Dependency
Tripura,South Tripura,2025-09-30,6.904761904761905,High Dependency
Tripura,South Tripura,2025-10-31,3.521276595744681,High Dependency
Tripura,Unakoti,2025-04-30,77.4,High Dependency
Tripura,Unakoti,2025-09-30,5.7727272727272725,High Dependency
Tripura,Unakoti,2025-10-31,0.9887640449438202,Medium Dependency
Tripura,West Tripura,2025-04-30,61.65677966101695,High Dependency
Tripura,West Tripura,2025-09-30,11.351664254703328,High Dependency
Tripura,West Tripura,2025-10-31,2.751552795031056,High Dependency
Uttar Pradesh,Agra,2025-03-31,34.12141280353201,High Dependency
Uttar Pradesh,Agra,2025-04-30,23.346555323590813,High Dependency
Uttar Pradesh,Agra,2025-05-31,13.293752425300736,High Dependency
Uttar Pradesh,Agra,2025-06-30,5.561625758775403,High Dependency
Uttar Pradesh,Agra,2025-07-31,9.484788794046837,High Dependency
Uttar Pradesh,Agra,2025-09-30,5.51821651630812,High Dependency
Uttar Pradesh,Agra,2025-10-31,1.7351991388589882,High Dependency
Uttar Pradesh,Aligarh,2025-03-31,59.056179775280896,High Dependency
Uttar Pradesh,Aligarh,2025-04-30,21.414827391058292,High Dependency
Uttar Pradesh,Aligarh,2025-05-31,8.952937013446567,High Dependency
Uttar Pradesh,Aligarh,2025-06-30,7.641366223908919,High Dependency
Uttar Pradesh,Aligarh,2025-07-31,6.509207240948814,High Dependency
Uttar Pradesh,Aligarh,2025-09-30,6.350172215843858,High Dependency
Uttar Pradesh,Aligarh,2025-10-31,2.82664647993944,High Dependency
Uttar Pradesh,Allahabad,2025-09-30,7.4663710273466375,High Dependency
Uttar Pradesh,Allahabad,2025-10-31,2.484375,High Dependency
Uttar Pradesh,Ambedkar Nagar,2025-04-30,29.615384615384617,High Dependency
Uttar Pradesh,Ambedkar Nagar,2025-09-30,5.237570799244808,High Dependency
Uttar Pradesh,Ambedkar Nagar,2025-10-31,1.9085659287776708,High Dependency
Uttar Pradesh,Amethi,2025-09-30,5.448832417582418,High Dependency
Uttar Pradesh,Amethi,2025-10-31,1.3645038167938932,Medium Dependency
Uttar Pradesh,Amroha,2025-04-30,23.101724137931033,High Dependency
Uttar Pradesh,Amroha,2025-06-30,14.918825561312607,High Dependency
Uttar Pradesh,Amroha,2025-09-30,5.687357371063442,High Dependency
Uttar Pradesh,Amroha,2025-10-31,1.668639053254438,High Dependency
Uttar Pradesh,Auraiya,2025-09-30,6.1266756032171585,High Dependency
Uttar Pradesh,Auraiya,2025-10-31,4.093922651933702,High Dependency
Uttar Pradesh,Ayodhya,2025-06-30,5.804878048780488,High Dependency
Uttar Pradesh,Ayodhya,2025-07-31,2.109452736318408,High Dependency
Uttar Pradesh,Ayodhya,2025-09-30,4.134474327628362,High Dependency
Uttar Pradesh,Ayodhya,2025-10-31,1.8518518518518519,High Dependency
Uttar Pradesh,Azamgarh,2025-04-30,36.95246179966044,High Dependency
Uttar Pradesh,Azamgarh,2025-06-30,31.798672566371682,High Dependency
Uttar Pradesh,Azamgarh,2025-07-31,7.464536024670592,High Dependency
Uttar Pradesh,Azamgarh,2025-09-30,5.162906436629064,High Dependency
Uttar Pradesh,Azamgarh,2025-10-31,1.5630114566284778,High Dependency
Uttar Pradesh,Baghpat,2025-04-30,17.168173598553345,High Dependency
Uttar Pradesh,Baghpat,2025-06-30,23.438524590163933,High Dependency
Uttar Pradesh,Baghpat,2025-07-31,19.656174334140434,High Dependency
Uttar Pradesh,Baghpat,2025-09-30,4.152117545375972,High Dependency
Uttar Pradesh,Baghpat,2025-10-31,1.6793893129770991,High Dependency
Uttar Pradesh,Bahraich,2025-03-31,100.2345013477089,High Dependency
Uttar Pradesh,Bahraich,2025-04-30,6.678468397587202,High Dependency
Uttar Pradesh,Bahraich,2025-05-31,5.33482768282432,High Dependency
Uttar Pradesh,Bahraich,2025-06-30,2.689604325387073,High Dependency
Uttar Pradesh,Bahraich,2025-07-31,1.9197876173319428,High Dependency
Uttar Pradesh,Bahraich,2025-09-30,3.4708355941399893,High Dependency
Uttar Pradesh,Bahraich,2025-10-31,0.6248299319727891,Medium Dependency
Uttar Pradesh,Ballia,2025-09-30,6.858554488989272,High Dependency
Uttar Pradesh,Ballia,2025-10-31,1.6955017301038062,High Dependency
Uttar Pradesh,Balrampur,2025-04-30,10.928377153218495,High Dependency
Uttar Pradesh,Balrampur,2025-06-30,12.098039215686274,High Dependency
Uttar Pradesh,Balrampur,2025-07-31,5.5247899159663865,High Dependency
Uttar Pradesh,Balrampur,2025-09-30,4.9540650406504065,High Dependency
Uttar Pradesh,Balrampur,2025-10-31,1.2620689655172415,Medium Dependency
Uttar Pradesh,Banda,2025-03-31,258.530303030303,High Dependency
Uttar Pradesh,Banda,2025-04-30,13.248513674197383,High Dependency
Uttar Pradesh,Banda,2025-05-31,5.37219451371571,High Dependency
Uttar Pradesh,Banda,2025-06-30,8.287166454891995,High Dependency
Uttar Pradesh,Banda,2025-07-31,12.38283261802575,High Dependency
Uttar Pradesh,Banda,2025-09-30,5.655830963023162,High Dependency
Uttar Pradesh,Banda,2025-10-31,1.8387516254876464,High Dependency
Uttar Pradesh,Bara Banki,2025-04-30,80.76771653543307,High Dependency
Uttar Pradesh,Bara Banki,2025-09-30,6.958460260315702,High Dependency
Uttar Pradesh,Bara Banki,2025-10-31,1.8944911297852474,High Dependency
Uttar Pradesh,Barabanki,2025-07-31,0.33464125560538116,Low Dependency
Uttar Pradesh,Barabanki,2025-09-30,3.3,High Dependency
Uttar Pradesh,Barabanki,2025-10-31,2.1538461538461537,High Dependency
Uttar Pradesh,Bareilly,2025-04-30,7.517120075046904,High Dependency
Uttar Pradesh,Bareilly,2025-05-31,16.248833592534993,High Dependency
Uttar Pradesh,Bareilly,2025-06-30,9.267196819085488,High Dependency
Uttar Pradesh,Bareilly,2025-07-31,12.073893229166666,High Dependency
Uttar Pradesh,Bareilly,2025-09-30,6.395670026129153,High Dependency
Uttar Pradesh,Bareilly,2025-10-31,1.57421875,High Dependency
Uttar Pradesh,Basti,2025-04-30,51.432525951557096,High Dependency
Uttar Pradesh,Basti,2025-09-30,5.089570552147239,High Dependency
Uttar Pradesh,Basti,2025-10-31,0.9462726662189389,Medium Dependency
Uttar Pradesh,Bhadohi,2025-09-30,5.794258373205742,High Dependency
Uttar Pradesh,Bhadohi,2025-10-31,1.425531914893617,Medium Dependency
Uttar Pradesh,Bijnor,2025-05-31,14.293633369923162,High Dependency
Uttar Pradesh,Bijnor,2025-09-30,5.885803851321093,High Dependency
Uttar Pradesh,Bijnor,2025-10-31,1.367816091954023,Medium Dependency
Uttar Pradesh,Budaun,2025-04-30,16.438157894736843,High Dependency
Uttar Pradesh,Budaun,2025-05-31,22.290672451193057,High Dependency
Uttar Pradesh,Budaun,2025-06-30,14.33391304347826,High Dependency
Uttar Pradesh,Budaun,2025-07-31,5.323511725796753,High Dependency
Uttar Pradesh,Budaun,2025-09-30,5.144914285714286,High Dependency
Uttar Pradesh,Budaun,2025-10-31,2.7095588235294117,High Dependency
Uttar Pradesh,Bulandshahar,2025-09-30,1.4696969696969697,Medium Dependency
Uttar Pradesh,Bulandshahar,2025-10-31,0.6666666666666666,Medium Dependency
Uttar Pradesh,Bulandshahr,2025-03-31,674.8360655737705,High Dependency
Uttar Pradesh,Bulandshahr,2025-04-30,23.036195286195287,High Dependency
Uttar Pradesh,Bulandshahr,2025-06-30,51.24109014675052,High Dependency
Uttar Pradesh,Bulandshahr,2025-07-31,18.701612903225808,High Dependency
Uttar Pradesh,Bulandshahr,2025-09-30,4.785601888276947,High Dependency
Uttar Pradesh,Bulandshahr,2025-10-31,1.3216336949585195,Medium Dependency
Uttar Pradesh,Chandauli,2025-04-30,30.371495327102803,High Dependency
Uttar Pradesh,Chandauli,2025-05-31,21.29832935560859,High Dependency
Uttar Pradesh,Chandauli,2025-06-30,15.929336188436832,High Dependency
Uttar Pradesh,Chandauli,2025-07-31,8.737071651090343,High Dependency
Uttar Pradesh,Chandauli,2025-09-30,6.157449806269813,High Dependency
Uttar Pradesh,Chandauli,2025-10-31,2.4325068870523414,High Dependency
Uttar Pradesh,Chitrakoot,2025-09-30,4.79837775202781,High Dependency
Uttar Pradesh,Chitrakoot,2025-10-31,0.6470588235294118,Medium Dependency
Uttar Pradesh,Deoria,2025-05-31,16.90077177508269,High Dependency
Uttar Pradesh,Deoria,2025-07-31,63.196850393700785,High Dependency
Uttar Pradesh,Deoria,2025-09-30,6.192062170413545,High Dependency
Uttar Pradesh,Deoria,2025-10-31,1.7265238879736409,High Dependency
Uttar Pradesh,Etah,2025-04-30,14.679193400549954,High Dependency
Uttar Pradesh,Etah,2025-05-31,8.571696931747026,High Dependency
Uttar Pradesh,Etah,2025-07-31,3.0136655948553055,High Dependency
Uttar Pradesh,Etah,2025-09-30,7.6809927360774815,High Dependency
Uttar Pradesh,Etah,2025-10-31,2.15702479338843,High Dependency
Uttar Pradesh,Etawah,2025-04-30,21.961016949152544,High Dependency
Uttar Pradesh,Etawah,2025-07-31,11.763440860215054,High Dependency
Uttar Pradesh,Etawah,2025-09-30,6.092926490984744,High Dependency
Uttar Pradesh,Etawah,2025-10-31,0.987460815047022,Medium Dependency
Uttar Pradesh,Faizabad,2025-09-30,5.36411149825784,High Dependency
Uttar Pradesh,Faizabad,2025-10-31,1.3139653414882773,Medium Dependency
Uttar Pradesh,Farrukhabad,2025-06-30,39.973118279569896,High Dependency
Uttar Pradesh,Farrukhabad,2025-09-30,6.226542249870399,High Dependency
Uttar Pradesh,Farrukhabad,2025-10-31,2.0255536626916526,High Dependency
Uttar Pradesh,Fatehpur,2025-04-30,46.90384615384615,High Dependency
Uttar Pradesh,Fatehpur,2025-05-31,24.18860510805501,High Dependency
Uttar Pradesh,Fatehpur,2025-06-30,16.060755336617405,High Dependency
Uttar Pradesh,Fatehpur,2025-07-31,8.129545454545454,High Dependency
Uttar Pradesh,Fatehpur,2025-09-30,5.794952681388013,High Dependency
Uttar Pradesh,Fatehpur,2025-10-31,1.9809885931558935,High Dependency
Uttar Pradesh,Firozabad,2025-03-31,144.06806282722513,High Dependency
Uttar Pradesh,Firozabad,2025-06-30,4.216430358632193,High Dependency
Uttar Pradesh,Firozabad,2025-07-31,9.692307692307692,High Dependency
Uttar Pradesh,Firozabad,2025-09-30,6.546816479400749,High Dependency
Uttar Pradesh,Firozabad,2025-10-31,1.4686192468619246,Medium Dependency
Uttar Pradesh,Gautam Buddha Nagar,2025-03-31,23.63193657984145,High Dependency
Uttar Pradesh,Gautam Buddha Nagar,2025-04-30,7.966680048173425,High Dependency
Uttar Pradesh,Gautam Buddha Nagar,2025-05-31,12.270447110141767,High Dependency
Uttar Pradesh,Gautam Buddha Nagar,2025-06-30,5.2676794133053955,High Dependency
Uttar Pradesh,Gautam Buddha Nagar,2025-07-31,7.783937007874016,High Dependency
Uttar Pradesh,Gautam Buddha Nagar,2025-09-30,3.68801261829653,High Dependency
Uttar Pradesh,Gautam Buddha Nagar,2025-10-31,1.3025362318840579,Medium Dependency
Uttar Pradesh,Ghaziabad,2025-03-31,58.35268505079826,High Dependency
Uttar Pradesh,Ghaziabad,2025-05-31,14.826530612244898,High Dependency
Uttar Pradesh,Ghaziabad,2025-06-30,12.4625,High Dependency
Uttar Pradesh,Ghaziabad,2025-07-31,11.5018837459634,High Dependency
Uttar Pradesh,Ghaziabad,2025-09-30,4.440617151058486,High Dependency
Uttar Pradesh,Ghaziabad,2025-10-31,1.1408450704225352,Medium Dependency
Uttar Pradesh,Ghazipur,2025-09-30,5.057941236901582,High Dependency
Uttar Pradesh,Ghazipur,2025-10-31,1.5420054200542006,High Dependency
Uttar Pradesh,Gonda,2025-04-30,30.39316239316239,High Dependency
Uttar Pradesh,Gonda,2025-07-31,8.20940484937546,High Dependency
Uttar Pradesh,Gonda,2025-09-30,4.429942418426104,High Dependency
Uttar Pradesh,Gonda,2025-10-31,1.5412679425837321,High Dependency
Uttar Pradesh,Gorakhpur,2025-03-31,659.65,High Dependency
Uttar Pradesh,Gorakhpur,2025-04-30,18.581863979848865,High Dependency
Uttar Pradesh,Gorakhpur,2025-05-31,33.400383141762454,High Dependency
Uttar Pradesh,Gorakhpur,2025-06-30,17.746973365617432,High Dependency
Uttar Pradesh,Gorakhpur,2025-07-31,8.645990500139703,High Dependency
Uttar Pradesh,Gorakhpur,2025-09-30,5.180135004821601,High Dependency
Uttar Pradesh,Gorakhpur,2025-10-31,1.3641820910455227,Medium Dependency
Uttar Pradesh,Hamirpur,2025-09-30,6.8264040846097735,High Dependency
Uttar Pradesh,Hamirpur,2025-10-31,2.2681564245810057,High Dependency
Uttar Pradesh,Hapur,2025-05-31,8.637478108581437,High Dependency
Uttar Pradesh,Hapur,2025-07-31,3.941931881630374,High Dependency
Uttar Pradesh,Hapur,2025-09-30,5.004787961696306,High Dependency
Uttar Pradesh,Hapur,2025-10-31,1.4462081128747795,Medium Dependency
Uttar Pradesh,Hardoi,2025-06-30,6.465877712031558,High Dependency
Uttar Pradesh,Hardoi,2025-07-31,3.076760065928891,High Dependency
Uttar Pradesh,Hardoi,2025-09-30,5.986888273314866,High Dependency
Uttar Pradesh,Hardoi,2025-10-31,1.854064039408867,High Dependency
Uttar Pradesh,Hathras,2025-05-31,13.384900990099009,High Dependency
Uttar Pradesh,Hathras,2025-06-30,14.972222222222221,High Dependency
Uttar Pradesh,Hathras,2025-09-30,6.343903772553308,High Dependency
Uttar Pradesh,Hathras,2025-10-31,2.3694779116465865,High Dependency
Uttar Pradesh,Jalaun,2025-04-30,27.64756446991404,High Dependency
Uttar Pradesh,Jalaun,2025-06-30,13.82341650671785,High Dependency
Uttar Pradesh,Jalaun,2025-09-30,6.09750566893424,High Dependency
Uttar Pradesh,Jalaun,2025-10-31,2.2830578512396693,High Dependency
Uttar Pradesh,Jaunpur,2025-03-31,106.81437125748504,High Dependency
Uttar Pradesh,Jaunpur,2025-04-30,13.091087811271297,High Dependency
Uttar Pradesh,Jaunpur,2025-07-31,26.70825515947467,High Dependency
Uttar Pradesh,Jaunpur,2025-09-30,6.7054617676266135,High Dependency
Uttar Pradesh,Jaunpur,2025-10-31,1.811431623931624,High Dependency
Uttar Pradesh,Jhansi,2025-07-31,102.92215568862275,High Dependency
Uttar Pradesh,Jhansi,2025-09-30,6.743397713835239,High Dependency
Uttar Pradesh,Jhansi,2025-10-31,1.7069701280227596,High Dependency
Uttar Pradesh,Jyotiba Phule Nagar,2025-09-30,2.8076923076923075,High Dependency
Uttar Pradesh,Jyotiba Phule Nagar,2025-10-31,0.6,Medium Dependency
Uttar Pradesh,Kannauj,2025-07-31,9.034195933456562,High Dependency
Uttar Pradesh,Kannauj,2025-09-30,5.068402471315093,High Dependency
Uttar Pradesh,Kannauj,2025-10-31,1.7120954003407156,High Dependency
Uttar Pradesh,Kanpur Dehat,2025-04-30,11.202643171806168,High Dependency
Uttar Pradesh,Kanpur Dehat,2025-07-31,6.523809523809524,High Dependency
Uttar Pradesh,Kanpur Dehat,2025-09-30,5.479156684235745,High Dependency
Uttar Pradesh,Kanpur Dehat,2025-10-31,2.9279112754158967,High Dependency
Uttar Pradesh,Kanpur Nagar,2025-03-31,139.9471153846154,High Dependency
Uttar Pradesh,Kanpur Nagar,2025-04-30,8.550167224080267,High Dependency
Uttar Pradesh,Kanpur Nagar,2025-05-31,11.572737686139748,High Dependency
Uttar Pradesh,Kanpur Nagar,2025-06-30,18.40183112919634,High Dependency
